"Data Source","World Development Indicators",

"Last Updated Date","2023-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Armenia","ARM","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.8720506818402","69.1137816170074","13.0974112608503","7.70715371562187","8.22291222713919","8.73356320859035","10.052218423345","11.0846117712931","14.7045108640783","13.4496484249285","15.5515985078589","14.3919593551431","14.9869807725944","16.29839156809","18.2869798220067","21.9523992829099","19.8358366931835","25.9414625160401","26.3390937683362","29.8304506454222","31.5569524364009","33.9221954954342","34.6722961325568","36.79245528668","43.0229257525026","46.4154242411359","46.1206403041553","47.1544016835076","54.3851665436419","54.4554843005057","51.9605512558372",
"American Samoa","ASM","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","48.998468203459","47.7144120611636","44.3904661555113","40.9638885312869","42.2215765701582","43.0944727341396","48.1515396730538","44.479208418933","42.8483189999501","41.988635438658","49.369261932485","49.2322991134255","50.6934006101151","50.1710504042497","55.2062493752931","58.6393780692254","58.6608026464217","57.9985045178641","70.8912555015205","63.2155493346269","63.0669085853282","67.7079205890435","80.293913541576","78.9508377554679","85.5239717299773","88.5650101190178","97.3398712088121","96.1970310920681","94.1405145546705","92.8288300503249","91.1659512759384","90.2375516531998","90.7936967396253","97.3261793575701","99.7127465742706","96.979976984441","99.8219927314404","95.6806201478419","94.6594829138809","86.9807001170471","91.2907344051187","89.5273685022433","85.3681637814214","92.177144722735","95.2610776297052","88.4666583631333",
"Australia","AUS","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","44.5482453500271","44.1168772049619","47.0378907128401","48.0563643926789","48.5294809656016","46.7606605441297","47.9304404888852","46.8669291048894","46.6808175562327","45.5958232833634","42.5362417016664","42.2706331120579","45.8476250336715","49.7298328014291","44.8045127729366","45.7576905804424","43.9025063288102","40.2882416531537","40.7630071008395","40.2493452686714","40.4833928876541","39.3035436507676","37.6593917750887","39.592260176337","39.2130903577245","41.9560749409746","41.4978034362996","43.8628410987798","45.6308346427581","52.6881720430108","54.0624351384208","53.3012794337169","56.1595876576051","56.5760097696039","59.2260266897546","60.487148737828","62.7380324543227","63.974212328521","65.5304887817793","69.4109124411801","67.5730525854778","70.2153760100496","70.2709715180733","74.6338017574991","77.2893046114495","78.3011716694752","83.4234073541291","90.5332454792567","97.7650537740904","94.3322483891685","100.48253942534","99.7397732412326","101.232374813015","105.508112713084","108.541581091904","113.285846726159","118.342043134273","116.570013214785","113.909466885457","122.984705598005","137.474037795979","139.566976775812","135.607569578106",
"Austria","AUT","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Azerbaijan","AZE","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.5942200369287","54.8495885350318","55.9175834000534","12.3152709813478","11.260336390251","13.7784694930817","10.7290918594431","11.740901202216","16.2908235115195","12.9316251296911","12.9799509806046","14.2847604413775","17.6535586582497","14.6833526495037","18.3235363268822","20.7939232417976","21.1629793146757","23.7888372455655","24.790979277664","26.6947809784571","30.6433467346745","33.1542970168781","36.544870094774","39.2035490126885","34.571996388808","32.375295290754","30.04094438261","35.247430493515","40.212967234331","37.1732316986005","32.0005036358535",
"Burundi","BDI","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","10.2780437882096","10.3390184268591","9.47058660993065","10.4935581052497","10.5321272613849","10.5485789821547","10.4976199556478","12.3496521829531","12.3998629337729","12.8630143173298","13.5942183563508","10.7197905449632","13.937469619088","13.8867896960522","16.0685575279086","13.5416977282118","11.9132012651102","14.7268449403881","13.3667068757539","15.7213534940094","13.7867158609134","14.3033770201238","14.4885970218876","14.4595290549627","15.3918691268985","15.7366345484687","15.7785308286654","17.0356020349413","16.9075357682664","17.73312870522","23.0052066694014","19.8036143636716","22.3323071075637","18.5863768961494","15.7858820589705","20.4737373737374","17.1728550609034","17.2257816352167","21.2523406830438","24.0243463141909","22.3254125001561","23.2228639248364","26.2748698373922","24.619613407841","25.2588848848776","25.7904621883825","28.2427285653968","26.8059036233174","26.0632712372299","25.8821326116317","26.4537554250312","22.6755408390512","24.2409090602787","27.3380913418029","33.1974121269151","39.6219873879096","46.2535021114587","49.7512255584625","59.5943860574354",
"Belgium","BEL","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Benin","BEN","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","10.0984227496191","9.74019120072477","9.27200522731756","8.65644974757793","8.68020583584401","8.38965289400141","9.03497239512663","9.94748829903864","10.8744985208416","13.2911326846449","13.4380939040155","13.1524673555089","13.8186461122711","21.9623329383415","18.3545556202394","18.949162632634","18.6150722240255","16.1454713139609","20.4381268862195","21.5016638928642","23.6289007091442","23.2390993858367","24.3230997346458","23.7590663684299","23.5880474072087","20.6179375936953","20.2786268126816","21.7409745379421","25.1156071155851","26.4678661692991","29.6220981137924","26.4909358895432","28.4413709645636","22.873627302817","23.1801804966157","22.1286084617254","19.5070336084605","16.8262822433061","19.1893080035169","17.9977975020232","14.6410436093978","16.7880036917867","14.0338387215602","15.4599715800366","18.5348372060989","20.7109819579844","23.2666022946797","23.9524195587132","25.5234386493141","26.1382333435945","24.8831507282871","26.8619707362547","29.9654302622445","30.9847606493043","29.8320946092057","28.6309908502176","27.9318126589971","27.8216327591835","30.5466451421651","32.7281612646488","33.4262671517398",
"Burkina Faso","BFA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","5.9355351399503","6.32856284125765","6.23632650601526","6.18484782044443","6.21028515606872","5.99715628376444","6.66290295259899","7.00344596564452","7.39043129779654","7.47393196531676","7.26433316160531","9.63166624627252","9.69738479181372","12.0735706867007","13.5215265964661","12.7997737930624","12.7682604922297","12.4326613880456","13.0596613958314","13.203959628781","12.3809399275924","13.1284761577389","14.5424622404988","13.3803705671313","16.193478613476","17.9033210645973","19.0832577811735","18.4877964309622","18.1784041666065","18.1305668248272","18.7615381720288","19.8654620062825","22.1304757143247","23.9702848549793","22.6304264307343","24.6756491490467","21.5261861392885","17.5109436038408","18.6289597846143","16.2839927625652","14.6847701654749","22.69470571933","20.7600330070757","17.9641579126181","18.7747960550847","18.9952949594834","20.8826596935394","24.450580568313","25.6262389906549","25.7564537101449","26.4211963324223","28.2873353776802","30.2894261109739","35.5971028843395","36.5625742997606","41.1011430661806","42.1281649957099","42.793812728615","46.2997414185022","51.0282482494379","48.5325409715553",
